"wwtp","target","quantile_level","interval_range","interval_coverage","interval_coverage_deviation","quantile_coverage","quantile_coverage_deviation"
"Zurich","SARS-CoV-2",0.5,0,0,0,0.471330275229358,-0.0286697247706422
"Zurich","SARS-CoV-2",0.45,10,0.100917431192661,0.000917431192660607,0.419724770642202,-0.0302752293577978
"Zurich","SARS-CoV-2",0.55,10,0.100917431192661,0.000917431192660607,0.520642201834862,-0.0293577981651381
"Zurich","SARS-CoV-2",0.4,20,0.200688073394495,0.000688073394495517,0.381880733944954,-0.0181192660550456
"Zurich","SARS-CoV-2",0.6,20,0.200688073394495,0.000688073394495517,0.582568807339449,-0.0174311926605504
"Zurich","SARS-CoV-2",0.35,30,0.306192660550459,0.00619266055045831,0.326834862385321,-0.0231651376146793
"Zurich","SARS-CoV-2",0.65,30,0.306192660550459,0.00619266055045831,0.63302752293578,-0.0169724770642201
"Zurich","SARS-CoV-2",0.3,40,0.393348623853211,-0.00665137614678881,0.29243119266055,-0.00756880733944984
"Zurich","SARS-CoV-2",0.7,40,0.393348623853211,-0.00665137614678881,0.685779816513762,-0.0142201834862383
"Zurich","SARS-CoV-2",0.25,50,0.479357798165138,-0.0206422018348624,0.253440366972477,0.00344036697247706
"Zurich","SARS-CoV-2",0.75,50,0.479357798165138,-0.0206422018348624,0.732798165137615,-0.0172018348623853
"Zurich","SARS-CoV-2",0.2,60,0.595183486238532,-0.00481651376146838,0.192660550458716,-0.00733944954128409
"Zurich","SARS-CoV-2",0.8,60,0.595183486238532,-0.00481651376146838,0.787844036697248,-0.0121559633027526
"Zurich","SARS-CoV-2",0.15,70,0.692660550458716,-0.00733944954128395,0.147935779816514,-0.00206422018348614
"Zurich","SARS-CoV-2",0.85,70,0.692660550458716,-0.00733944954128395,0.840596330275229,-0.00940366972477093
"Zurich","SARS-CoV-2",0.1,80,0.783256880733945,-0.0167431192660556,0.102064220183486,0.00206422018348626
"Zurich","SARS-CoV-2",0.9,80,0.783256880733945,-0.0167431192660556,0.885321100917431,-0.0146788990825684
"Zurich","SARS-CoV-2",0.05,90,0.878440366972477,-0.0215596330275226,0.0642201834862385,0.0142201834862383
"Zurich","SARS-CoV-2",0.95,90,0.878440366972477,-0.0215596330275226,0.942660550458716,-0.00733944954128415
"Zurich","SARS-CoV-2",0.005,99,0.985091743119266,-0.00490825688073405,0.00688073394495413,0.00188073394495421
"Zurich","SARS-CoV-2",0.995,99,0.985091743119266,-0.00490825688073405,0.99197247706422,-0.0030275229357799
"Zurich","IAV",0.5,0,0.0942587832047986,0.0942587832047986,0.497000856898029,-0.00299914310197087
"Zurich","IAV",0.45,10,0.197943444730077,0.0979434447300775,0.453299057412168,0.00329905741216589
"Zurich","IAV",0.55,10,0.197943444730077,0.0979434447300775,0.537275064267352,-0.0127249357326458
"Zurich","IAV",0.4,20,0.288774635818338,0.0887746358183376,0.413024850042845,0.0130248500428453
"Zurich","IAV",0.6,20,0.288774635818338,0.0887746358183376,0.577549271636675,-0.0224507283633241
"Zurich","IAV",0.35,30,0.375321336760925,0.0753213367609254,0.383890317052271,0.0338903170522699
"Zurich","IAV",0.65,30,0.375321336760925,0.0753213367609254,0.618680377035133,-0.0313196229648677
"Zurich","IAV",0.3,40,0.460154241645244,0.0601542416452448,0.348757497857755,0.0487574978577554
"Zurich","IAV",0.7,40,0.460154241645244,0.0601542416452448,0.660668380462725,-0.0393316195372774
"Zurich","IAV",0.25,50,0.542416452442159,0.0424164524421594,0.315338474721508,0.0653384747215081
"Zurich","IAV",0.75,50,0.542416452442159,0.0424164524421594,0.704370179948586,-0.0456298200514139
"Zurich","IAV",0.2,60,0.620394173093402,0.0203941730934011,0.294772922022279,0.0947729220222791
"Zurich","IAV",0.8,60,0.620394173093402,0.0203941730934011,0.760925449871465,-0.0390745501285326
"Zurich","IAV",0.15,70,0.68808911739503,-0.0119108826049714,0.271636675235647,0.121636675235647
"Zurich","IAV",0.85,70,0.68808911739503,-0.0119108826049714,0.805484147386461,-0.0445158526135402
"Zurich","IAV",0.1,80,0.765209940017138,-0.0347900599828601,0.250214224507284,0.150214224507284
"Zurich","IAV",0.9,80,0.765209940017138,-0.0347900599828601,0.859468723221937,-0.0405312767780622
"Zurich","IAV",0.05,90,0.865467009425878,-0.0345329905741207,0.218508997429306,0.168508997429305
"Zurich","IAV",0.95,90,0.865467009425878,-0.0345329905741207,0.924592973436161,-0.0254070265638383
"Zurich","IAV",0.005,99,0.982862039417309,-0.00713796058269083,0.17395029991431,0.168950299914311
"Zurich","IAV",0.995,99,0.982862039417309,-0.00713796058269083,0.993144815766924,-0.00185518423307633
"Zurich","RSV",0.5,0,0.0417149478563152,0.0417149478563152,0.570104287369641,0.0701042873696408
"Zurich","RSV",0.45,10,0.125144843568946,0.0251448435689458,0.534183082271147,0.0841830822711455
"Zurich","RSV",0.55,10,0.125144843568946,0.0251448435689458,0.614136732329085,0.0641367323290856
"Zurich","RSV",0.4,20,0.219003476245655,0.0190034762456552,0.491309385863268,0.0913093858632678
"Zurich","RSV",0.6,20,0.219003476245655,0.0190034762456552,0.66396292004635,0.0639629200463491
"Zurich","RSV",0.35,30,0.309385863267671,0.00938586326767073,0.443800695249131,0.0938006952491308
"Zurich","RSV",0.65,30,0.309385863267671,0.00938586326767073,0.702201622247972,0.0522016222479732
"Zurich","RSV",0.3,40,0.414831981460023,0.0148319814600241,0.392815758980301,0.0928157589803029
"Zurich","RSV",0.7,40,0.414831981460023,0.0148319814600241,0.752027809965238,0.0520278099652367
"Zurich","RSV",0.25,50,0.507531865585168,0.00753186558516802,0.3441483198146,0.0941483198146002
"Zurich","RSV",0.75,50,0.507531865585168,0.00753186558516802,0.793742757821553,0.0437427578215527
"Zurich","RSV",0.2,60,0.577056778679027,-0.0229432213209745,0.314020857473928,0.114020857473926
"Zurich","RSV",0.8,60,0.577056778679027,-0.0229432213209745,0.825028968713789,0.0250289687137893
"Zurich","RSV",0.15,70,0.669756662804171,-0.0302433371958304,0.272305909617613,0.122305909617612
"Zurich","RSV",0.85,70,0.669756662804171,-0.0302433371958304,0.870220162224797,0.0202201622247968
"Zurich","RSV",0.1,80,0.762456546929316,-0.0375434530706817,0.221320973348783,0.121320973348783
"Zurich","RSV",0.9,80,0.762456546929316,-0.0375434530706817,0.910776361529548,0.0107763615295483
"Zurich","RSV",0.05,90,0.869061413673233,-0.0309385863267659,0.161066048667439,0.111066048667441
"Zurich","RSV",0.95,90,0.869061413673233,-0.0309385863267659,0.95712630359212,0.00712630359212079
"Zurich","RSV",0.005,99,0.990730011587486,0.000730011587485441,0.0869061413673233,0.0819061413673234
"Zurich","RSV",0.995,99,0.990730011587486,0.000730011587485441,0.998841251448436,0.00384125144843561
"Lugano","SARS-CoV-2",0.5,0,0,0,0.450777202072539,-0.0492227979274611
"Lugano","SARS-CoV-2",0.45,10,0.0811744386873921,-0.0188255613126079,0.398963730569948,-0.0510362694300515
"Lugano","SARS-CoV-2",0.55,10,0.0811744386873921,-0.0188255613126079,0.48013816925734,-0.06986183074266
"Lugano","SARS-CoV-2",0.4,20,0.184801381692573,-0.0151986183074264,0.355785837651123,-0.0442141623488771
"Lugano","SARS-CoV-2",0.6,20,0.184801381692573,-0.0151986183074264,0.540587219343696,-0.0594127806563047
"Lugano","SARS-CoV-2",0.35,30,0.265975820379965,-0.0340241796200346,0.321243523316062,-0.0287564766839381
"Lugano","SARS-CoV-2",0.65,30,0.265975820379965,-0.0340241796200346,0.587219343696028,-0.0627806563039718
"Lugano","SARS-CoV-2",0.3,40,0.350604490500864,-0.0493955094991365,0.286701208981002,-0.0132987910189986
"Lugano","SARS-CoV-2",0.7,40,0.350604490500864,-0.0493955094991365,0.637305699481865,-0.0626943005181343
"Lugano","SARS-CoV-2",0.25,50,0.440414507772021,-0.0595854922279793,0.243523316062176,-0.00647668393782383
"Lugano","SARS-CoV-2",0.75,50,0.440414507772021,-0.0595854922279793,0.683937823834197,-0.0660621761658031
"Lugano","SARS-CoV-2",0.2,60,0.549222797927461,-0.0507772020725389,0.189982728842832,-0.0100172711571673
"Lugano","SARS-CoV-2",0.8,60,0.549222797927461,-0.0507772020725389,0.739205526770294,-0.0607944732297067
"Lugano","SARS-CoV-2",0.15,70,0.66839378238342,-0.0316062176165802,0.132987910189983,-0.0170120898100174
"Lugano","SARS-CoV-2",0.85,70,0.66839378238342,-0.0316062176165802,0.801381692573402,-0.0486183074265976
"Lugano","SARS-CoV-2",0.1,80,0.803108808290155,0.0031088082901551,0.075993091537133,-0.024006908462867
"Lugano","SARS-CoV-2",0.9,80,0.803108808290155,0.0031088082901551,0.879101899827288,-0.0208981001727118
"Lugano","SARS-CoV-2",0.05,90,0.901554404145078,0.00155440414507764,0.0328151986183074,-0.0171848013816925
"Lugano","SARS-CoV-2",0.95,90,0.901554404145078,0.00155440414507764,0.934369602763385,-0.0156303972366148
"Lugano","SARS-CoV-2",0.005,99,0.989637305699482,-0.00036269430051816,0,-0.00499999999999993
"Lugano","SARS-CoV-2",0.995,99,0.989637305699482,-0.00036269430051816,0.989637305699482,-0.0053626943005182
"Lugano","IAV",0.5,0,0.167305236270753,0.167305236270753,0.688378033205619,0.188378033205619
"Lugano","IAV",0.45,10,0.245210727969349,0.145210727969349,0.656449553001277,0.206449553001277
"Lugano","IAV",0.55,10,0.245210727969349,0.145210727969349,0.725415070242657,0.175415070242658
"Lugano","IAV",0.4,20,0.325670498084291,0.125670498084291,0.609195402298851,0.209195402298849
"Lugano","IAV",0.6,20,0.325670498084291,0.125670498084291,0.753512132822478,0.153512132822478
"Lugano","IAV",0.35,30,0.397190293742018,0.0971902937420177,0.572158365261814,0.222158365261815
"Lugano","IAV",0.65,30,0.397190293742018,0.0971902937420177,0.779054916985951,0.129054916985951
"Lugano","IAV",0.3,40,0.498084291187739,0.0980842911877396,0.504469987228608,0.204469987228609
"Lugano","IAV",0.7,40,0.498084291187739,0.0980842911877396,0.805874840357599,0.105874840357598
"Lugano","IAV",0.25,50,0.578544061302682,0.078544061302682,0.449553001277139,0.199553001277139
"Lugano","IAV",0.75,50,0.578544061302682,0.078544061302682,0.827586206896552,0.0775862068965517
"Lugano","IAV",0.2,60,0.651340996168582,0.0513409961685819,0.406130268199234,0.206130268199234
"Lugano","IAV",0.8,60,0.651340996168582,0.0513409961685819,0.854406130268199,0.0544061302681993
"Lugano","IAV",0.15,70,0.721583652618135,0.021583652618135,0.365261813537676,0.215261813537675
"Lugano","IAV",0.85,70,0.721583652618135,0.021583652618135,0.879948914431673,0.0299489144316729
"Lugano","IAV",0.1,80,0.808429118773946,0.00842911877394693,0.312899106002554,0.212899106002555
"Lugano","IAV",0.9,80,0.808429118773946,0.00842911877394693,0.909323116219668,0.00932311621966795
"Lugano","IAV",0.05,90,0.897828863346105,-0.00217113665389465,0.256704980842912,0.206704980842911
"Lugano","IAV",0.95,90,0.897828863346105,-0.00217113665389465,0.936143039591316,-0.0138569604086841
"Lugano","IAV",0.005,99,0.966794380587484,-0.023205619412515,0.222222222222222,0.217222222222223
"Lugano","IAV",0.995,99,0.966794380587484,-0.023205619412515,0.966794380587484,-0.0282056194125167
"Lugano","RSV",0.5,0,0.340670859538784,0.340670859538784,0.723270440251572,0.223270440251572
"Lugano","RSV",0.45,10,0.39937106918239,0.29937106918239,0.69706498951782,0.247064989517821
"Lugano","RSV",0.55,10,0.39937106918239,0.29937106918239,0.748427672955975,0.198427672955975
"Lugano","RSV",0.4,20,0.459119496855346,0.259119496855347,0.666666666666667,0.266666666666663
"Lugano","RSV",0.6,20,0.459119496855346,0.259119496855347,0.773584905660377,0.17358490566038
"Lugano","RSV",0.35,30,0.509433962264151,0.20943396226415,0.644654088050314,0.294654088050317
"Lugano","RSV",0.65,30,0.509433962264151,0.20943396226415,0.79664570230608,0.146645702306077
"Lugano","RSV",0.3,40,0.571278825995807,0.171278825995806,0.612159329140461,0.312159329140459
"Lugano","RSV",0.7,40,0.571278825995807,0.171278825995806,0.817610062893082,0.11761006289308
"Lugano","RSV",0.25,50,0.641509433962264,0.141509433962264,0.590146750524109,0.340146750524109
"Lugano","RSV",0.75,50,0.641509433962264,0.141509433962264,0.851153039832285,0.101153039832285
"Lugano","RSV",0.2,60,0.719077568134172,0.119077568134172,0.551362683438155,0.351362683438158
"Lugano","RSV",0.8,60,0.719077568134172,0.119077568134172,0.875262054507338,0.0752620545073385
"Lugano","RSV",0.15,70,0.79979035639413,0.0997903563941295,0.515723270440252,0.365723270440252
"Lugano","RSV",0.85,70,0.79979035639413,0.0997903563941295,0.912997903563941,0.0629979035639404
"Lugano","RSV",0.1,80,0.888888888888889,0.0888888888888896,0.472746331236897,0.372746331236896
"Lugano","RSV",0.9,80,0.888888888888889,0.0888888888888896,0.954926624737946,0.0549266247379462
"Lugano","RSV",0.05,90,0.957023060796646,0.0570230607966462,0.439203354297694,0.389203354297691
"Lugano","RSV",0.95,90,0.957023060796646,0.0570230607966462,0.986373165618449,0.0363731656184487
"Lugano","RSV",0.005,99,1,0.00999999999999983,0.409853249475891,0.404853249475893
"Lugano","RSV",0.995,99,1,0.00999999999999983,1,0.00499999999999992
"Chur","SARS-CoV-2",0.5,0,0,0,0.471177944862155,-0.0288220551378446
"Chur","SARS-CoV-2",0.45,10,0.0651629072681704,-0.0348370927318294,0.443609022556391,-0.006390977443609
"Chur","SARS-CoV-2",0.55,10,0.0651629072681704,-0.0348370927318294,0.508771929824561,-0.0412280701754384
"Chur","SARS-CoV-2",0.4,20,0.155388471177945,-0.044611528822055,0.403508771929825,0.00350877192982523
"Chur","SARS-CoV-2",0.6,20,0.155388471177945,-0.044611528822055,0.558897243107769,-0.041102756892231
"Chur","SARS-CoV-2",0.35,30,0.215538847117794,-0.0844611528822058,0.370927318295739,0.0209273182957386
"Chur","SARS-CoV-2",0.65,30,0.215538847117794,-0.0844611528822058,0.586466165413534,-0.0635338345864657
"Chur","SARS-CoV-2",0.3,40,0.293233082706767,-0.106766917293233,0.345864661654135,0.0458646616541351
"Chur","SARS-CoV-2",0.7,40,0.293233082706767,-0.106766917293233,0.639097744360902,-0.0609022556390977
"Chur","SARS-CoV-2",0.25,50,0.411027568922306,-0.0889724310776942,0.288220551378446,0.0382205513784461
"Chur","SARS-CoV-2",0.75,50,0.411027568922306,-0.0889724310776942,0.699248120300752,-0.0507518796992481
"Chur","SARS-CoV-2",0.2,60,0.551378446115288,-0.0486215538847117,0.208020050125313,0.00802005012531372
"Chur","SARS-CoV-2",0.8,60,0.551378446115288,-0.0486215538847117,0.759398496240602,-0.0406015037593988
"Chur","SARS-CoV-2",0.15,70,0.649122807017544,-0.0508771929824561,0.165413533834586,0.0154135338345863
"Chur","SARS-CoV-2",0.85,70,0.649122807017544,-0.0508771929824561,0.81453634085213,-0.0354636591478695
"Chur","SARS-CoV-2",0.1,80,0.786967418546366,-0.0130325814536343,0.0852130325814536,-0.0147869674185462
"Chur","SARS-CoV-2",0.9,80,0.786967418546366,-0.0130325814536343,0.87218045112782,-0.0278195488721806
"Chur","SARS-CoV-2",0.05,90,0.892230576441103,-0.00776942355889742,0.0175438596491228,-0.0324561403508773
"Chur","SARS-CoV-2",0.95,90,0.892230576441103,-0.00776942355889742,0.909774436090226,-0.0402255639097745
"Chur","SARS-CoV-2",0.005,99,0.974937343358396,-0.0150626566416042,0.012531328320802,0.0075313283208021
"Chur","SARS-CoV-2",0.995,99,0.974937343358396,-0.0150626566416042,0.987468671679198,-0.00753132832080205
"Chur","IAV",0.5,0,0.243661971830986,0.243661971830986,0.563380281690141,0.0633802816901408
"Chur","IAV",0.45,10,0.297183098591549,0.19718309859155,0.538028169014084,0.0880281690140831
"Chur","IAV",0.55,10,0.297183098591549,0.19718309859155,0.585915492957746,0.0359154929577477
"Chur","IAV",0.4,20,0.361971830985916,0.161971830985915,0.512676056338028,0.112676056338029
"Chur","IAV",0.6,20,0.361971830985916,0.161971830985915,0.619718309859155,0.0197183098591547
"Chur","IAV",0.35,30,0.414084507042254,0.114084507042254,0.485915492957746,0.135915492957746
"Chur","IAV",0.65,30,0.414084507042254,0.114084507042254,0.643661971830986,-0.00633802816901425
"Chur","IAV",0.3,40,0.477464788732394,0.0774647887323951,0.456338028169014,0.156338028169015
"Chur","IAV",0.7,40,0.477464788732394,0.0774647887323951,0.677464788732394,-0.0225352112676078
"Chur","IAV",0.25,50,0.563380281690141,0.0633802816901408,0.423943661971831,0.173943661971831
"Chur","IAV",0.75,50,0.563380281690141,0.0633802816901408,0.728169014084507,-0.021830985915493
"Chur","IAV",0.2,60,0.633802816901408,0.0338028169014076,0.405633802816901,0.205633802816902
"Chur","IAV",0.8,60,0.633802816901408,0.0338028169014076,0.777464788732394,-0.022535211267604
"Chur","IAV",0.15,70,0.714084507042254,0.0140845070422526,0.38169014084507,0.23169014084507
"Chur","IAV",0.85,70,0.714084507042254,0.0140845070422526,0.832394366197183,-0.0176056338028181
"Chur","IAV",0.1,80,0.805633802816901,0.00563380281690229,0.347887323943662,0.247887323943663
"Chur","IAV",0.9,80,0.805633802816901,0.00563380281690229,0.890140845070423,-0.00985915492957681
"Chur","IAV",0.05,90,0.908450704225352,0.00845070422535238,0.322535211267606,0.272535211267605
"Chur","IAV",0.95,90,0.908450704225352,0.00845070422535238,0.959154929577465,0.00915492957746482
"Chur","IAV",0.005,99,0.977464788732394,-0.0125352112676058,0.295774647887324,0.290774647887325
"Chur","IAV",0.995,99,0.977464788732394,-0.0125352112676058,0.991549295774648,-0.00345070422535219
"Chur","RSV",0.5,0,0.220285261489699,0.220285261489699,0.614896988906498,0.114896988906498
"Chur","RSV",0.45,10,0.372424722662441,0.272424722662442,0.538827258320127,0.0888272583201265
"Chur","RSV",0.55,10,0.372424722662441,0.272424722662442,0.676703645007924,0.126703645007925
"Chur","RSV",0.4,20,0.491283676703645,0.291283676703646,0.481774960380349,0.0817749603803489
"Chur","RSV",0.6,20,0.491283676703645,0.291283676703646,0.719492868462758,0.119492868462758
"Chur","RSV",0.35,30,0.578446909667195,0.278446909667193,0.443740095087163,0.093740095087163
"Chur","RSV",0.65,30,0.578446909667195,0.278446909667193,0.75594294770206,0.10594294770206
"Chur","RSV",0.3,40,0.654516640253566,0.254516640253564,0.404120443740095,0.104120443740095
"Chur","RSV",0.7,40,0.654516640253566,0.254516640253564,0.786053882725832,0.0860538827258311
"Chur","RSV",0.25,50,0.70364500792393,0.20364500792393,0.380348652931854,0.130348652931854
"Chur","RSV",0.75,50,0.70364500792393,0.20364500792393,0.811410459587956,0.0614104595879556
"Chur","RSV",0.2,60,0.779714738510301,0.179714738510302,0.361331220285261,0.161331220285261
"Chur","RSV",0.8,60,0.779714738510301,0.179714738510302,0.866877971473851,0.0668779714738518
"Chur","RSV",0.15,70,0.854199683042789,0.154199683042788,0.339144215530903,0.189144215530902
"Chur","RSV",0.85,70,0.854199683042789,0.154199683042788,0.919175911251981,0.0691759112519803
"Chur","RSV",0.1,80,0.922345483359746,0.122345483359747,0.320126782884311,0.220126782884312
"Chur","RSV",0.9,80,0.922345483359746,0.122345483359747,0.968304278922345,0.0683042789223462
"Chur","RSV",0.05,90,0.946117274167987,0.0461172741679875,0.307448494453249,0.257448494453248
"Chur","RSV",0.95,90,0.946117274167987,0.0461172741679875,0.979397781299525,0.0293977812995249
"Chur","RSV",0.005,99,0.988906497622821,-0.00109350237717919,0.302694136291601,0.297694136291602
"Chur","RSV",0.995,99,0.988906497622821,-0.00109350237717919,1,0.00499999999999993
